code,city,province,year,built_district,pub_income,pub_expend,dist_pop,city_pop,gdp,primary_gdp_per,secondary_gdp_per,tertiary_gdp_per,output_value,output_dom,vat,invest_fixassets,invest_realestate,electric_use
123,Liaoyuan,Jilin,2007,42,83633,305329,123.4,47.75,2165000,14.78,51.17,34.04,2328083,2137154,53523,2018782,248658,105058
123,Liaoyuan,Jilin,2006,41,63451,221898,123.22,47.78,1716110,16.3,49.14,34.57,1622602,1526357,41101,1361645,139116,142933
123,Liaoyuan,Jilin,2005,40,39465,204693,123.37,47.86,1370800,18,44.85,37.14,1098149,1058963,32540,748180,56511,80595
123,Liaoyuan,Jilin,2004,39,31180,176479,123.98,44.51,1000597,21.02,37.78,41.19,710988,710988,29410,406483,48960,95354
123,Liaoyuan,Jilin,2003,36,32646,119886,124.2,44.67,816105,23.59,33.09,43.32,537072,528022,24843,374240,53453,81079
192,Siping,Jilin,2013,54,605560,1784524,328.4,58.9,12103434,24.27,46.49,29.24,19442199,18179239,181558,6409009,486384,335238
192,Siping,Jilin,2012,54,565765,1716558,336.3,60.3,11228017,25.28,45.75,28.97,17107960,16033312,185618,5544057,586710,417576
192,Siping,Jilin,2011,51,388855,1398180,341.1,60.6,9845977,26.15,45.15,28.7,14112586,13226103,176477,4578236,639329,426932
192,Siping,Jilin,2010,51,279049,1137529,340.55,61.09,7795527,27.13,42.75,30.12,10364734,9645862,185591,4688032,269274,383308
192,Siping,Jilin,2009,46,213578,907641,339.12,60.95,6585947,27.42,39.63,32.95,7548608,6920036,128892,4324283,282703,352683
192,Siping,Jilin,2008,42,375122,714806,337.56,60.89,5965476,32.5,34.79,32.72,5315331,4803665,124564,3192000,225684,90680
192,Siping,Jilin,2007,39,288076,519777,334.95,60.59,4752497,34.09,34.68,31.23,3766666,3413785,108606,2207022,214121,239961
192,Siping,Jilin,2006,39,226678,413021,331.29,60.28,3801684,36.52,31.5,31.99,2410678,2192907,74826,1443177,97566,183135
192,Siping,Jilin,2005,39,71930,331787,331.89,60.03,3307059,36.76,29.68,33.57,1959013,1793156,62461,874100,42570,234685
192,Siping,Jilin,2004,39,72595,275583,327.67,51.38,2794099,40.55,30.42,29.03,1559085,1390909,75191,550300,22104,212385
192,Siping,Jilin,2003,39,82700,233225,326.67,51.14,2313066,40.62,28.4,30.98,1252393,1122304,64060,470304,36687,200080
193,Songyuan,Jilin,2013,47,620000,1601074,283,56.8,16504848,16.06,47.52,36.43,19759388,19443663,524185,9882823,1030478,343116
193,Songyuan,Jilin,2012,46,580014,1425859,289.8,59.2,16054206,15.88,48.61,35.51,19585573,19032043,623142,9669287,813761,327133
193,Songyuan,Jilin,2011,45,426742,1222728,292.1,59.7,13609668,16.94,49.25,33.81,16193305,15637814,624387,7614190,737029,209253
193,Songyuan,Jilin,2010,43,309719,1042838,290.05,58.79,11028462,17.32,51.51,31.17,12194808,11636516,404520,7494531,585691,195231
193,Songyuan,Jilin,2009,42,258289,930056,288.33,55.26,9008304,17.81,49.77,32.43,9455486,9074008,263950,7524862,281543,167977
193,Songyuan,Jilin,2008,37,287400,745625,285.09,54.25,8067183,17.69,56.46,25.85,8196195,7728926,443084,5558002,254287,160661
193,Songyuan,Jilin,2007,37,210119,552210,281.3,53.31,6073494,17.96,57.55,24.49,5455988,5180133,316649,3879817,134088,165630
193,Songyuan,Jilin,2006,37,170720,464123,278.21,52.62,4736781,21.48,57.56,20.96,4190336,4009671,288631,2596395,68863,144026
193,Songyuan,Jilin,2005,36,111783,340981,277.46,51.89,3655508,25.88,52.09,22.03,3097684,2955488,197213,1597931,29191,90156
193,Songyuan,Jilin,2004,33,80991,233853,280.78,51.82,2847227,29.28,48.9,21.82,2064292,1976520,140348,1051033,31051,78522
193,Songyuan,Jilin,2003,32,80983,189714,279.43,51.53,2271321,33.09,43.57,23.35,1506175,1479651,89920,858293,33058,53963
209,Tonghua,Jilin,2013,50,739961,2006417,222.3,44.3,10034500,9.39,54.19,36.42,16526132,15096156,480184,7578122,846151,210617
209,Tonghua,Jilin,2012,49,644311,1761474,224.6,44.2,8811232,9.89,53,37.12,13620554,12581577,380700,7351401,1081615,191393
209,Tonghua,Jilin,2011,48,481345,1406310,226,44.6,7802319,10.09,52.31,37.6,12032668,11318385,256641,5478096,822687,219676
209,Tonghua,Jilin,2010,36,340235,1199057,226.12,44.76,6270844,10.38,52.12,37.5,8699842,8380159,208863,6777507,757414,216349
209,Tonghua,Jilin,2009,47,260058,933776,226.81,44.93,5180017,10.82,51.82,37.36,6567147,6398833,165635,5812494,764535,218859
209,Tonghua,Jilin,2008,47,214250,698841,227.7,45.27,4473262,11.57,52.5,35.93,6075496,5868378,195900,4294408,587501,205285
209,Tonghua,Jilin,2007,49,161817,439889,226.91,45.43,3536277,14.05,49.69,36.26,4230427,4094552,165613,2959408,509073,181445
209,Tonghua,Jilin,2006,46,133169,416887,226.88,45.75,2847362,14.27,48.62,37.11,3123257,3006957,124613,1934491,304357,161582
209,Tonghua,Jilin,2005,45,92075,330444,226.31,45.62,2336343,17.67,45.46,36.87,2356896,2254891,93669,1110436,136201,150000
209,Tonghua,Jilin,2004,44,79272,266754,226.39,45.51,2178000,18.43,45.22,36.35,1929019,1858992,99806,557602,82664,160388
209,Tonghua,Jilin,2003,39,69467,215658,226.22,45.43,1923723,19.13,44.18,36.69,1547943,1487020,92134,473029,61365,150015
3,Anshan,Liaoning,2013,151,2392487,3253879,349.8,151.4,26232539,5.03,53.06,41.91,33535900,31987400,1184700,18583643,4559099,1635265
3,Anshan,Liaoning,2012,151,2343946,2902652,350.4,151.9,24293160,5.12,53.23,41.65,29859400,28455916,976271,16423005,3847745,1548396
3,Anshan,Liaoning,2011,163,2070167,2320676,351.6,152.1,23987633,4.61,53.4,41.99,26598260,25293816,934532,13800096,3326220,1601556
3,Anshan,Liaoning,2010,158,1800334,2019010,351.79,146.85,21250121,4.38,54.32,41.3,24392752,23233754,858114,11907648,2358587,1581463
3,Anshan,Liaoning,2009,154,1231230,1778665,352.03,147.24,17304740,4.77,52.79,42.44,20493072,19618137,772664,8750298,1796060,1405450
3,Anshan,Liaoning,2008,148,1000194,1564864,351.42,147.34,16078635,4.55,54.65,40.8,18045961,17042608,933533,7001951,1071599,1468481
3,Anshan,Liaoning,2007,144,745010,1208914,350.25,147.35,13435436,4.55,55.79,39.65,13252681,12495747,788326,4771198,500109,1554008
3,Anshan,Liaoning,2006,140,561646,907789,348.95,146.7,11360123,5.37,54.8,39.83,10619107,10057736,548863,3784311,314503,1392059
3,Anshan,Liaoning,2005,136,552491,831449,347.64,146.17,10180120,5.5,55.02,39.48,9478659,9028665,486858,3145316,276516,1198083
3,Anshan,Liaoning,2004,136,402090,639967,346.94,146.07,10060000,5.02,59.2,35.78,8186323,7775630,408320,2154604,223425,1054629
3,Anshan,Liaoning,2003,136,292245,482054,345.28,145.48,7903681,5.47,55.5,39.03,6336764,6058839,342045,1754364,192573,951589
19,Benxi,Liaoning,2013,92,1297005,1823992,152.3,93.6,11936598,5.23,59.67,35.1,24121130,18933619,670451,8430476,1327049,1285880
19,Benxi,Liaoning,2012,92,1235244,1755681,153.2,94.2,11123567,5.41,60.65,33.94,22028681,16941102,418786,7206786,1044135,1270718
19,Benxi,Liaoning,2011,107,1024325,1396448,154.3,94.9,10445851,5.09,62.9,32.02,19308067,14085078,408674,5771884,831247,1259332
19,Benxi,Liaoning,2010,107,745960,1164764,154.6,95.13,8603675,5.04,62.3,32.66,15113534,11216022,309037,4500335,572849,1256254
19,Benxi,Liaoning,2009,107,503177,966118,155.46,95.54,6883947,5.59,59.5,34.91,11000994,7766649,190644,3400658,465111,1255812
19,Benxi,Liaoning,2008,107,424369,758951,155.66,95.73,6108589,5.65,63.41,30.94,9161614,8968923,369220,2240659,384512,1082673
19,Benxi,Liaoning,2007,107,337695,632344,155.97,95.88,4849215,5.96,61.85,32.19,6727940,6586435,373054,1653014,325817,1056398
19,Benxi,Liaoning,2006,107,267635,510931,156.18,96.02,4003426,6.45,60.3,33.25,5735828,5612473,303769,1506421,321973,950440
19,Benxi,Liaoning,2005,107,218095,411515,156.4,96.2,3432895,6.44,59.17,34.39,4891528,4779765,283879,1421997,191510,844035
19,Benxi,Liaoning,2004,107,169332,328273,156.56,96.37,2936043,6.15,59.32,34.53,4736132,4704906,243567,1255028,108177,678531
19,Benxi,Liaoning,2003,107,152556,309653,156.58,96.29,2346594,7.16,55.46,37.38,3544547,3515008,213372,657304,124316,580145
28,Chaoyang,Liaoning,2013,53,1124884,2290576,339.5,60.7,10028603,21.78,49.86,28.37,14463786,14159608,641893,8203199,1350923,273012
28,Chaoyang,Liaoning,2012,52,1070857,2137193,340.6,60.8,9206331,22.27,49.49,28.24,12548864,12249841,265570,7145666,1078621,249927
28,Chaoyang,Liaoning,2011,57,869236,1733255,341,60.7,8130202,20.99,51.25,27.76,11631126,11381421,306205,5958805,885029,245827
28,Chaoyang,Liaoning,2010,53,662504,1467537,339.24,57.59,6564084,20.69,50.66,28.65,9466198,9263838,271091,5461954,742338,154170
28,Chaoyang,Liaoning,2009,50,421494,1214473,342.6,59.8,5180944,19.69,50.14,30.17,7361180,7182456,193582,4554166,591524,127883
28,Chaoyang,Liaoning,2008,45,317863,929204,340.92,59.18,4466114,22.68,48.26,29.06,6151747,5902180,208557,3530021,427006,115186
28,Chaoyang,Liaoning,2007,42,217956,696882,340.16,58.61,3342279,24.53,44.62,30.84,4067109,3863189,167096,2300076,292116,102157
28,Chaoyang,Liaoning,2006,29,148905,503992,340.08,49.72,2540231,25,41.35,33.65,2697987,2570446,114662,1396882,229736,83408
28,Chaoyang,Liaoning,2005,29,109351,392483,338.74,48.91,2121350,26.28,38.74,34.98,2185580,2083262,103999,859580,79850,74740
28,Chaoyang,Liaoning,2004,29,79529,316319,336.8,48.3,1527847,26.74,40.06,33.21,1696804,1643552,85530,645887,98780,64797
28,Chaoyang,Liaoning,2003,28,62633,269144,336.5,47.9,1198189,26.63,36.03,37.33,1188548,1157038,68766,484133,113282,55117
38,Dalian,Liaoning,2013,389,8501646,10835360,591.5,301.2,76507861,6.24,50.87,42.89,115215700,78994509,3786530,64781048,17103585,2631966
38,Dalian,Liaoning,2012,382,7501085,8909590,590.3,299.2,70028306,6.45,51.9,41.65,103508193,71132906,3498173,56243965,13965204,2256215
38,Dalian,Liaoning,2011,390,6511266,7349406,588.5,297.1,61506265,6.43,52.1,41.47,82647480,53417953,2041082,45800585,11074630,2066328
38,Dalian,Liaoning,2010,390,5008322,6114743,586.44,304.26,51581621,6.69,50.88,42.43,77018355,49140505,1643055,40478904,7680202,1996630
38,Dalian,Liaoning,2009,258,4002340,4711648,584.8,302.01,43495050,7.21,48.91,43.89,63301908,40511460,971714,31136950,5789421,1799860
38,Dalian,Liaoning,2008,258,3390691,4100013,583.37,298.31,38582471,7.49,51.68,40.83,50820672,31239518,632330,25133766,4958160,1733911
38,Dalian,Liaoning,2007,258,2679757,3445728,578.19,293.43,31306789,7.96,49.05,42.99,41761770,24841788,793836,19307583,4078312,1617246
38,Dalian,Liaoning,2006,258,1961357,2665249,572.08,287.71,25696699,8.12,47.83,44.05,34374622,20971651,605849,14694899,3372348,1503299
38,Dalian,Liaoning,2005,248,1514247,2077009,565.33,281.11,21522328,8.52,46.28,45.2,25627970,14959866,462586,11104875,2653376,1404709
38,Dalian,Liaoning,2004,248,1171712,1703078,561.6,278.09,19617621,7.8,50.12,42.07,20182283,11833601,375564,7162138,2087855,1299949
38,Dalian,Liaoning,2003,248,1105405,1473857,560.16,274.78,16325900,8.96,47.93,43.11,15468641,9009328,381168,5069032,1511363,1188183
39,Dandong,Liaoning,2013,53,1363630,2243175,239.7,78.5,11072964,13.35,49.43,37.22,13614250,11567936,382686,10036544,2562833,
39,Dandong,Liaoning,2012,77,1279733,1969376,240.5,78.6,10153733,13.79,50.08,36.13,12878304,11105194,371130,8532500,1983021,287510
39,Dandong,Liaoning,2011,53,1033212,1573292,241.1,78.8,8886676,13.47,51.49,35.04,10379310,8702834,310039,6902509,1572929,277470
39,Dandong,Liaoning,2010,53,802359,1346622,241.36,78.83,7288908,13.73,51.2,35.07,8650865,7139274,291671,6738871,1150099,251454
39,Dandong,Liaoning,2009,53,501352,1114247,242.64,78.93,6075211,14.32,48.2,37.48,7080924,5787292,251354,4920225,884127,214156
39,Dandong,Liaoning,2008,53,375687,795148,242.7,76.88,5638618,13.71,47.09,39.2,5627384,4589282,203437,3520050,585770,203369
39,Dandong,Liaoning,2007,53,288727,603625,242.8,76.48,4640241,14.3,45.11,40.59,4129354,3277604,223017,2336633,454723,198104
39,Dandong,Liaoning,2006,53,218892,475614,242.52,75.11,3853331,15.09,43.87,41.04,3123467,2477367,124200,1607179,344483,172053
39,Dandong,Liaoning,2005,53,168163,388575,242.39,75.19,3263156,16.19,41.12,42.69,2365532,1838969,98235,1231188,241108,152983
39,Dandong,Liaoning,2004,53,133073,310882,240.97,75.22,2905058,16.45,39.06,44.49,1819288,1518304,79986,910471,172016,150628
39,Dandong,Liaoning,2003,53,113712,287514,241.22,75.67,2329453,17.43,38.45,44.12,1435466,1193257,65868,662967,132764,130657
52,Fushun,Liaoning,2013,134,1342095,2289177,218,143.2,13404459,7.06,59.29,33.65,27137758,25755789,458507,10963568,1495420,1073571
52,Fushun,Liaoning,2012,131,1301533,2002015,219.3,144.1,12363686,6.88,59.59,33.53,24321257,22935423,331334,9535233,1297002,1013273
52,Fushun,Liaoning,2011,136,1065018,1653299,220.1,144.8,11133679,6.33,60.49,33.18,21010922,19607179,356204,7953128,1127365,1093037
52,Fushun,Liaoning,2010,130,812507,1502536,220.91,138.35,8951571,6.12,58.7,35.18,16553266,15436355,420551,6815257,848293,1059277
52,Fushun,Liaoning,2009,126,537671,1181225,222.61,139.05,6986395,6.67,56.13,37.21,12033541,11131898,246184,4960093,642703,854158
52,Fushun,Liaoning,2008,124,451745,881129,223.19,139.6,6624377,6.68,56.76,36.56,11551307,10677530,263337,3807397,399975,853765
52,Fushun,Liaoning,2007,122,367485,745803,223.72,140.07,5472419,6.68,55.95,37.37,9792161,9008575,226722,2814872,283267,850382
52,Fushun,Liaoning,2006,122,275611,608234,223.9,140.27,4578224,6.87,55.58,37.55,8358200,7808343,188826,2007985,236546,782911
52,Fushun,Liaoning,2005,122,222825,508366,224.39,140.63,3902406,7.38,54.31,38.32,6976691,6523235,146080,1511068,167288,793506
52,Fushun,Liaoning,2004,119,176110,394278,224.88,141.08,3750016,7.2,60.36,32.44,5818708,5434050,149131,1024600,114131,832888
52,Fushun,Liaoning,2003,118,148832,319132,225.47,141.51,3148388,7.78,58.54,33.68,4312819,4005416,168092,784636,136749,730757
53,Fuxin,Liaoning,2013,160,704970,1720375,191.1,77.5,6151240,21.69,46.33,31.98,8969323,8324760,202125,5732327,1328399,389705
53,Fuxin,Liaoning,2012,165,640300,1453992,191.6,77.9,5599635,22.39,45.68,31.92,7735223,7253449,198366,4980213,915816,375598
53,Fuxin,Liaoning,2011,77,501433,1283599,192.1,78.1,4802605,22.91,44.45,32.64,6214970,5200804,188829,3908783,470736,363463
53,Fuxin,Liaoning,2010,76,300700,882722,192.38,78.88,3788656,24.46,41.82,33.72,4477708,3955262,171926,3506942,328608,337270
53,Fuxin,Liaoning,2009,67,185978,797723,192.27,77.59,2879693,22.14,41.19,36.67,3137525,2929487,130900,2014566,203944,304287
53,Fuxin,Liaoning,2008,67,146131,516975,192.46,77.89,2339120,22.32,39.98,37.71,2417425,2220196,103135,1406613,143529,287609
53,Fuxin,Liaoning,2007,67,109961,468033,193.07,78.04,1935087,21.56,38.87,39.56,1938323,1616828,86219,1040931,142967,255653
53,Fuxin,Liaoning,2006,49,89684,394927,192.97,78.25,1586389,20.72,37.87,41.4,1530292,1255389,63876,1014880,101836,221344
53,Fuxin,Liaoning,2005,49,74331,341720,192.68,78.18,1425943,24.91,34.26,40.83,1160692,1044863,45954,731756,98199,202825
53,Fuxin,Liaoning,2004,49,62505,238108,192.8,77.99,1271258,23.7,39.2,37.1,1009255,894198,39368,582894,83132,202606
53,Fuxin,Liaoning,2003,49,55822,217991,193.02,78.2,1030302,21.85,39.54,38.61,825014,763031,42224,479464,108760,207259
89,Huludao,Liaoning,2013,26,883756,1805623,279.9,98.4,7751057,13.11,46.9,39.99,9968120,9736128,267398,6326423,1818823,
89,Huludao,Liaoning,2012,75,839778,1667955,280,98.5,7193325,13.33,47.67,39,10150305,9984325,257846,5467075,1350483,614736
89,Huludao,Liaoning,2011,75,703055,1467945,281.3,99.1,6500636,13,48,39,9745500,9542900,251100,4442788,805593,609689
89,Huludao,Liaoning,2010,75,559423,1094920,281.75,99.95,5314485,13.48,46.48,40.04,8636215,8304840,205900,4009332,529605,548151
89,Huludao,Liaoning,2009,72,373106,926136,282.27,99.18,4455816,13.9,43.68,42.42,6824205,6554545,160939,2540573,407438,462187
89,Huludao,Liaoning,2008,68,314030,704771,280.4,98.32,4578221,14.31,46.87,38.82,7213545,7039730,162217,2188279,309540,335469
89,Huludao,Liaoning,2007,67,246494,600367,278.7,97.59,4175255,13.78,49.43,36.78,6813091,6650331,254765,1567387,245622,481856
89,Huludao,Liaoning,2006,64,179533,552503,275.67,96.39,3481105,13.81,48.28,37.91,6088028,5973119,176738,1228802,152141,441802
89,Huludao,Liaoning,2005,62,171900,365890,273.72,94.31,2995243,14.88,47.56,37.56,5098230,4972702,156183,1024200,132683,400437
89,Huludao,Liaoning,2004,60,146495,293753,272.95,93.79,2933558,14.54,50.59,34.87,3940362,3841628,130586,769263,145654,371622
89,Huludao,Liaoning,2003,60,133213,251846,271.43,93.38,2400291,14.3,48.94,36.77,2915905,2836274,98564,634085,201534,244151
108,Jinzhou,Liaoning,2013,77,1360902,2242213,305.9,97.7,13449310,15.03,48.83,36.14,28223897,25311620,743040,9521408,1879992,479210
108,Jinzhou,Liaoning,2012,72,1315031,2047132,307.9,93.8,12427098,15.31,49.59,35.1,24490274,21868690,609931,8036988,1380929,479634
108,Jinzhou,Liaoning,2011,71,1036681,1573647,308.3,93.7,11169266,15.52,49.6,34.88,21075799,1838819,486705,6679611,1144960,497977
108,Jinzhou,Liaoning,2010,71,810703,1384452,308.35,93.35,9126325,16.58,47.62,35.8,16720457,14321970,478301,5511643,925383,505023
108,Jinzhou,Liaoning,2009,71,480088,1114530,310.19,93.38,7272951,18.29,46.13,35.58,12362583,10365609,404323,3240989,494903,191723
108,Jinzhou,Liaoning,2008,69,350674,812106,310.19,92.86,6904436,17.95,43.88,38.16,10274044,8682525,182003,2487368,355126,254305
108,Jinzhou,Liaoning,2007,65,259713,627427,309.41,91.75,5510889,18.8,43.37,37.83,8053619,6636257,263740,1675782,280335,236704
108,Jinzhou,Liaoning,2006,64,206219,510299,309.2,88.19,4602450,20.52,39.66,39.82,6488989,5491994,128689,1216914,160023,228048
108,Jinzhou,Liaoning,2005,62,172607,427397,308.32,87.55,3819403,23.05,36.67,40.27,4933584,4290321,141432,933136,94287,209478
108,Jinzhou,Liaoning,2004,62,143036,340217,307.84,87.08,3431203,25.45,38.71,35.84,3464442,3050048,97340,720552,46012,216108
108,Jinzhou,Liaoning,2003,60,136859,309787,307.47,86.66,2817002,25.8,36.9,37.3,2665235,2302702,87769,743961,155834,215711
122,Liaoyang,Liaoning,2013,104,1113222,1627540,180,87.8,10799909,6.26,62.94,30.8,20967470,18348153,428243,6963299,1469125,955105
122,Liaoyang,Liaoning,2012,103,1102146,1373950,180.3,88,10004881,6.32,63.18,30.5,21095444,18743945,446996,5938076,1261844,955105
122,Liaoyang,Liaoning,2011,104,1001688,1231030,182.4,74.9,8886669,6.35,63.15,30.5,19217290,17265257,268243,5065735,1095311,957592
122,Liaoyang,Liaoning,2010,98,764808,1000685,183.32,75.12,7354295,6.24,63.25,30.52,16125236,14128708,262523,4228195,620375,768598
122,Liaoyang,Liaoning,2009,93,479746,806803,183.48,72.7,6082597,6.6,63.01,30.4,11823113,9688257,219073,3466204,431852,948886
122,Liaoyang,Liaoning,2008,92,354064,591895,183.39,72.62,5666088,6.18,63.49,30.32,11974669,9908722,146471,2348230,308410,718911
122,Liaoyang,Liaoning,2007,92,280846,510159,183.38,72.51,4677120,6.41,63.79,29.8,8917693,7414341,186062,1804943,235972,665492
122,Liaoyang,Liaoning,2006,84,219076,384283,182.55,71.89,3930333,7.03,62.24,30.73,6861414,5629271,165972,1416730,153583,632865
122,Liaoyang,Liaoning,2005,83,174336,346730,182.01,71.53,3300613,7.72,61.36,30.92,5174790,4238304,119197,1067730,97915,543579
122,Liaoyang,Liaoning,2004,82,140323,253993,182.41,71.63,2900185,7.59,54.8,37.62,3992606,3403195,122526,772913,66962,547530
122,Liaoyang,Liaoning,2003,82,116930,223090,182.35,71.59,2387762,10.58,49.69,39.73,3245377,2728709,98385,553612,44550,433462
154,Panjin,Liaoning,2013,70,1487670,1952589,129,64.1,13510562,8.48,67.45,24.07,28260420,27078909,821920,11376933,2257521,518600
154,Panjin,Liaoning,2012,67,1402223,1821769,128.8,63.9,12449563,8.71,67.76,23.53,24716140,23772306,648938,9677209,1787849,452099
154,Panjin,Liaoning,2011,61,1122844,1441252,131.2,65.1,11199202,8.42,68.06,23.52,21559485,20798205,803655,7943686,1096440,583529
154,Panjin,Liaoning,2010,61,805869,1096233,131.25,61.02,9263214,8.8,66.55,24.65,16763566,16129051,548473,6924951,861412,482800
154,Panjin,Liaoning,2009,59,434322,829837,130.01,60.62,6768658,10.9,61,28.1,12562385,12062851,486148,5040306,580648,406108
154,Panjin,Liaoning,2008,58,349116,582878,129.2,60.1,6750045,10.21,72.46,17.33,11528606,11277574,451900,3670185,407458,345910
154,Panjin,Liaoning,2007,58,296871,479725,128.24,59.44,5628575,10.75,71.51,17.75,8907437,8746497,417520,2702053,196690,336637
154,Panjin,Liaoning,2006,58,259493,401282,127.08,58.55,5091464,9.96,73.05,16.99,7723412,7598062,464503,2012062,129793,331636
154,Panjin,Liaoning,2005,54,215368,327052,125.94,57.7,4413248,10.62,72.23,17.15,6244314,6120503,386929,1721787,103902,308406
154,Panjin,Liaoning,2004,53,184951,248759,124.8,57.19,3687000,11.34,68.54,20.12,4957879,4899760,301500,1494915,140648,302850
154,Panjin,Liaoning,2003,52,169833,211740,124.39,56.6,3380089,11.15,69.76,19.08,4332995,4272542,262109,1293178,117260,333665
184,Shenyang,Liaoning,2013,455,8009997,8812817,727.1,524.6,71585745,4.49,51.67,43.84,137351780,106991206,2708593,63839125,21840129,2479961
184,Shenyang,Liaoning,2012,455,7150377,7660854,724.8,522.1,66025865,4.77,51.24,43.99,127023272,99790807,2455759,56253999,19429642,2326455
184,Shenyang,Liaoning,2011,430,6201243,6392904,722.7,519.1,59157142,4.72,51.17,44.12,108806441,84678205,2102803,45770940,16847242,2169621
